,year,artist,track,time
22712,2000,"Messina, Jo Dee",Because You Love Me,3:50
22713,2000,"Messina, Jo Dee",That's The Way,3:17
22714,2000,Metallica,I Disappear,4:26
22715,2000,Metallica,No Leaf Clover (Live...,5:43
22716,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18
22717,2000,"Montgomery, John Michael",The Little Girl,3:52
22718,2000,"Moore, Chante",Straight Up,3:40
22719,2000,"Moore, Mandy",I Wanna Be With You,4:12
22720,2000,"Mumba, Samantha",Gotta Tell You,3:19
22721,2000,Musiq,Just Friends,4:02
22722,2000,Mya,Case Of The Ex (What...,3:50
22723,2000,Mya,The Best Of Me,4:12
22724,2000,Mystikal,Shake Ya Ass,4:46
22725,2000,N'Sync,Bye Bye Bye,3:15
22726,2000,N'Sync,It's Gonna Be Me,3:10
22727,2000,N'Sync,This I Promise You,4:23
22728,2000,Nas,You Owe Me,3:51
22729,2000,Nelly,(Hot S**t) Country G...,4:17
22730,2000,Next,Wifey,4:03
22731,2000,Nine Days,Absolutely (Story Of...,3:09
22732,2000,Nine Days,If I Am,4:18
22733,2000,No Doubt,Simple Kind Of Life,4:11
22734,2000,Nu Flavor,3 Little Words,3:54
22735,2000,"Offspring, The",Original Prankster,3:42
22736,2000,"Paisley, Brad",Me Neither,3:19
22737,2000,"Paisley, Brad",We Danced,3:45
22738,2000,Papa Roach,Last Resort,3:19
22739,2000,Pearl Jam,Nothing As It Seems,5:20
22740,2000,Pink,Most Girls,4:06
22741,2000,Pink,There U Go,3:23
22742,2000,"Price, Kelly",As We Lay,6:20
22743,2000,"Price, Kelly",Love Sets You Free,3:46
22744,2000,"Price, Kelly",You Should've Told M...,3:12
22745,2000,Profyle,Liar,3:57
22746,2000,Puff Daddy,Best Friend,5:33
22747,2000,Q-Tip,Breathe And Stop,4:06
22748,2000,R.E.M.,The Great Beyond,4:10
22749,2000,Rascal Flatts,Prayin' For Daylight,3:36
22750,2000,"Raye, Collin",Couldn't Last A Mome...,3:40
22751,2000,Red Hot Chili Peppers,Californication,5:21
22752,2000,Red Hot Chili Peppers,Otherside,4:13
22753,2000,"Rimes, LeAnn",Big Deal,3:03
22754,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33
22755,2000,"Rimes, LeAnn",I Need You,3:42
22756,2000,"Rogers, Kenny",Buy Me A Rose,3:46
22757,2000,Ruff Endz,No More,3:56
22758,2000,Sammie,I Like It,4:09
22759,2000,Santana,"Maria, Maria",4:18
22760,2000,Savage Garden,Crash And Burn,4:41
22761,2000,Savage Garden,I Knew I Loved You,4:07
22762,2000,SheDaisy,Deck The Halls,3:46
22763,2000,SheDaisy,I Will.. But,3:40
22764,2000,SheDaisy,This Woman Needs,3:20
22765,2000,"Sheist, Shade",Where I Wanna Be,4:16
22766,2000,Shyne,Bad Boyz,4:22
22767,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32
22768,2000,"Simpson, Jessica",Where You Are,3:51
22769,2000,Sisqo,Got To Get It,3:52
22770,2000,Sisqo,Incomplete,3:52
22771,2000,Sisqo,Thong Song,4:05
22772,2000,Sister Hazel,Change Your Mind,4:02
22773,2000,Smash Mouth,Then The Morning Com...,3:04
22774,2000,"Smith, Will",Freakin' It,3:58
22775,2000,Son By Four,A Puro Dolor (Purest...,3:30
22776,2000,Sonique,It Feels So Good,3:48
22777,2000,SoulDecision,Faded,3:25
22778,2000,"Spears, Britney",From The Bottom Of M...,4:30
22779,2000,"Spears, Britney",Lucky,3:23
22780,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
22781,2000,"Spencer, Tracie",Still In My Heart,4:11
22782,2000,Splender,I Think God Can Expl...,3:55
22783,2000,Sting,Desert Rose,3:52
22784,2000,Stone Temple Pilots,Sour Girl,4:16
22785,2000,"Stone, Angie",No More Rain (In Thi...,4:42
22786,2000,"Strait, George",Go On,3:48
22787,2000,"Strait, George",The Best Day,3:24
22788,2000,Sugar Ray,Falls Apart,4:15
22789,2000,TLC,Dear Lie,4:36
22790,2000,Tamar,If You Don't Wanna L...,4:02
22791,2000,Tamia,Can't Go For That,3:38
22792,2000,Third Eye Blind,Deep Inside Of You,4:10
22793,2000,Third Eye Blind,Never Let You Go,3:57
22794,2000,"Thomas, Carl",Emotional,4:31
22795,2000,"Thomas, Carl",I Wish,3:50
22796,2000,"Thomas, Carl",Summer Rain,4:57
22797,2000,"Tippin, Aaron",Kiss This,2:53
22798,2000,Train,Meet Virginia,3:55
22799,2000,Trick Daddy,Shut Up,4:17
22800,2000,Trina,Pull Over,2:58
22801,2000,"Tritt, Travis",Best Of Intentions,4:15
22802,2000,Tuesday,I Know,4:06
22803,2000,"Urban, Keith",Your Everything,4:10
22804,2000,Usher,Pop Ya Collar,3:36
22805,2000,"Vassar, Phil",Carlene,4:07
22806,2000,"Vassar, Phil",Just Another Day In ...,3:54
22807,2000,Vertical Horizon,Everything You Want,4:01
22808,2000,Vertical Horizon,You're A God,3:45
22809,2000,Vitamin C,Graduation (Friends ...,4:23
22810,2000,Vitamin C,The Itch,3:30
22811,2000,"Walker, Clay","Live, Laugh, Love",4:06
22812,2000,"Walker, Clay",The Chain Of Love,5:03
22813,2000,"Wallflowers, The",Sleepwalker,3:29
22814,2000,Westlife,Swear It Again,4:07
22815,2000,"Williams, Robbie",Angels,3:56
22816,2000,"Wills, Mark",Back At One,4:00
22817,2000,"Worley, Darryl",When You Need My Lov...,3:35
22818,2000,"Wright, Chely",It Was,3:51
22819,2000,Yankee Grey,Another Nine Minutes,3:10
22820,2000,"Yearwood, Trisha",Real Live Woman,3:55
22821,2000,Ying Yang Twins,Whistle While You Tw...,4:19
22822,2000,Zombie Nation,Kernkraft 400,3:30
22823,2000,matchbox twenty,Bent,4:12
22824,2000,2 Pac,Baby Don't Cry (Keep...,4:22
22825,2000,2Ge+her,The Hardest Part Of ...,3:15
22826,2000,3 Doors Down,Kryptonite,3:53
22827,2000,3 Doors Down,Loser,4:24
22828,2000,504 Boyz,Wobble Wobble,3:35
22829,2000,98^0,Give Me Just One Nig...,3:24
22830,2000,A*Teens,Dancing Queen,3:44
22831,2000,Aaliyah,I Don't Wanna,4:15
22832,2000,Aaliyah,Try Again,4:03
22833,2000,"Adams, Yolanda",Open My Heart,5:30
22834,2000,"Adkins, Trace",More,3:05
22835,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38
22836,2000,"Aguilera, Christina",I Turn To You,4:00
22837,2000,"Aguilera, Christina",What A Girl Wants,3:18
22838,2000,Alice Deejay,Better Off Alone,6:50
22839,2000,"Allan, Gary",Smoke Rings In The D...,4:18
22840,2000,Amber,Sexual,4:38
22841,2000,Anastacia,I'm Outta Love,4:01
22842,2000,"Anthony, Marc",My Baby You,3:59
22843,2000,"Anthony, Marc",You Sang To Me,3:50
22844,2000,Avant,My First Love,4:28
22845,2000,Avant,Separated,4:13
22846,2000,BBMak,Back Here,3:35
22847,2000,"Backstreet Boys, The",Shape Of My Heart,3:49
22848,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54
22849,2000,"Backstreet Boys, The",The One,3:46
22850,2000,"Badu, Erkyah",Bag Lady,5:03
22851,2000,Baha Men,Who Let The Dogs Out,3:17
22852,2000,Barenaked Ladies,Pinch Me,3:46
22853,2000,Beenie Man,Girls Dem Sugar,4:17
22854,2000,Before Dark,Monica,4:04
22855,2000,"Bega, Lou",Tricky Tricky ,3:23
22856,2000,Big Punisher,It's So Hard,3:25
22857,2000,Black Rob,Whoa!,4:04
22858,2000,"Black, Clint",Been There,5:28
22859,2000,Blaque,Bring It All To Me,3:46
22860,2000,"Blige, Mary J.",Deep Inside,5:26
22861,2000,"Blige, Mary J.",Give Me You,5:00
22862,2000,Blink-182,All The Small Things,2:52
22863,2000,Bloodhound Gang,The Bad Touch,4:20
22864,2000,Bon Jovi,It's My Life,3:44
22865,2000,"Braxton, Toni",He Wasn't Man Enough,4:21
22866,2000,"Braxton, Toni",Just Be A Man About ...,4:10
22867,2000,"Braxton, Toni",Spanish Guitar,4:24
22868,2000,"Brock, Chad",A Country Boy Can Su...,3:54
22869,2000,"Brock, Chad",Yes!,3:22
22870,2000,Brooks & Dunn,You'll Always Be Lov...,2:58
22871,2000,"Brooks, Garth",Do What You Gotta Do,2:56
22872,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30
22873,2000,"Cagle, Chris",My Love Goes On And ...,3:02
22874,2000,Cam'ron,What Means The World...,4:38
22875,2000,"Carey, Mariah",Crybaby,5:19
22876,2000,"Carey, Mariah",Thank God I Found Yo...,4:14
22877,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23
22878,2000,"Carter, Torrey",Take That,3:43
22879,2000,Changing Faces,That Other Woman,4:00
22880,2000,"Chesney, Kenny",I Lost It,3:54
22881,2000,"Chesney, Kenny",What I Need To Do,4:05
22882,2000,Clark Family Experience,Meanwhile Back At Th...,2:56
22883,2000,"Clark, Terri",A Little Gasoline,3:07
22884,2000,Common,The Light,3:55
22885,2000,Counting Crows,Hanginaround,4:07
22886,2000,Creed,Higher,5:16
22887,2000,Creed,With Arms Wide Open,3:52
22888,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45
22889,2000,D'Angelo,Left & Right,4:35
22890,2000,D'Angelo,Untitled (How Does I...,7:10
22891,2000,DMX,Party Up (Up In Here...,3:45
22892,2000,DMX,What You Want,4:05
22893,2000,DMX,What's My Name,3:50
22894,2000,Da Brat,That's What I'm Look...,3:44
22895,2000,Da Brat,What'Chu Like,3:57
22896,2000,"Davidson, Clay",Unconditional,3:56
22897,2000,De La Soul,All Good?,5:02
22898,2000,Destiny's Child,Independent Women Pa...,3:38
22899,2000,Destiny's Child,Jumpin' Jumpin',3:48
22900,2000,Destiny's Child,Say My Name,4:31
22901,2000,"Diffie, Joe",It's Always Somethin...,2:55
22902,2000,"Diffie, Joe",The Quittin' Kind,3:23
22903,2000,"Dion, Celine",That's The Way It Is,4:03
22904,2000,"Dixie Chicks, The",Cold Day In July,5:12
22905,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51
22906,2000,"Dixie Chicks, The",Goodbye Earl,4:19
22907,2000,"Dixie Chicks, The",Without You,3:32
22908,2000,Dr. Dre,Forgot About Dre,3:42
22909,2000,Dr. Dre,The Next Episode,2:38
22910,2000,Drama,"Left, Right, Left",3:37
22911,2000,Dream,He Loves U Not,3:43
22912,2000,"Eastsidaz, The",G'D Up,4:27
22913,2000,"Eastsidaz, The",Got Beef,3:58
22914,2000,Eiffel 65,Blue,3:29
22915,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51
22916,2000,Eminem,Stan,5:26
22917,2000,Eminem,The Real Slim Shady,4:42
22918,2000,Eminem,The Way I Am,4:40
22919,2000,En Vogue,Riddle,5:10
22920,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25
22921,2000,"Evans, Sara",Born To Fly,5:36
22922,2000,Eve,Got It All,3:48
22923,2000,Eve,Love Is Blind,3:51
22924,2000,Everclear,Wonderful,4:30
22925,2000,"Fabian, Lara",I Will Love Again,3:43
22926,2000,Fatboy Slim,The Rockafeller Skan...,4:00
22927,2000,Filter,Take A Picture,4:23
22928,2000,Foo Fighters,Learn To Fly,3:55
22929,2000,Fragma,Toca's Miracle,3:22
22930,2000,Funkmaster Flex,Do You,4:14
22931,2000,Ghostface Killah,Cherchez LaGhost,3:04
22932,2000,"Gill, Vince",Feels Like Love,4:13
22933,2000,"Gilman, Billy",One Voice,4:07
22934,2000,Ginuwine,None Of Ur Friends B...,4:12
22935,2000,Ginuwine,The Best Man I Can B...,4:06
22936,2000,Goo Goo Dolls,Broadway,3:54
22937,2000,"Gray, Macy",I Try,3:52
22938,2000,"Griggs, Andy",She's More,3:19
22939,2000,Guy,Dancin',4:08
22940,2000,Hanson,This Time Around,4:14
22941,2000,"Hart, Beth",L.A. Song,3:47
22942,2000,"Heatherly, Eric",Flowers On The Wall,3:16
22943,2000,"Henley, Don",Taking You Home,4:08
22944,2000,"Herndon, Ty",No Mercy,4:43
22945,2000,"Hill, Faith",Breathe,4:04
22946,2000,"Hill, Faith",Let's Make Love,4:11
22947,2000,Hoku,Another Dumb Blonde,3:47
22948,2000,"Hollister, Dave",Can't Stay,6:17
22949,2000,Hot Boys,I Need A Hot Girl,4:16
22950,2000,"Houston, Whitney",Could I Have This Ki...,3:54
22951,2000,"Houston, Whitney",I Learned From The B...,4:18
22952,2000,"Houston, Whitney",My Love Is Your Love,4:16
22953,2000,"Houston, Whitney","Same Script, Differe...",4:45
22954,2000,IMx,Stay The Night,3:37
22955,2000,Ice Cube,You Can Do It,4:20
22956,2000,Ideal,Whatever,3:48
22957,2000,"Iglesias, Enrique",Be With You,3:36
22958,2000,"Iglesias, Enrique",Rhythm Divine,7:35
22959,2000,J-Shin,One Night Stand,4:34
22960,2000,Ja Rule,Between Me And You,4:05
22961,2000,"Jackson, Alan",It Must Be Love,2:53
22962,2000,"Jackson, Alan",Pop A Top,3:04
22963,2000,"Jackson, Alan",www.memory,2:36
22964,2000,Jagged Edge,He Can't Love U,3:30
22965,2000,Jagged Edge,Let's Get Married,4:23
22966,2000,Janet,Doesn't Really Matte...,4:17
22967,2000,Jay-Z,Anything,3:41
22968,2000,Jay-Z,Big Pimpin',3:55
22969,2000,Jay-Z,Do It Again (Put Ya ...,3:47
22970,2000,Jay-Z,Hey Papi,3:40
22971,2000,Jay-Z,I Just Wanna Love U ...,3:50
22972,2000,"Jean, Wyclef",911,4:00
22973,2000,Joe,I Wanna Know,4:57
22974,2000,Joe,Treat Her Like A Lad...,4:12
22975,2000,"John, Elton",Someday Out Of The B...,4:41
22976,2000,"Jones, Donell",Where I Wanna Be,6:22
22977,2000,"Jordan, Montell",Get It On.. Tonite,4:34
22978,2000,Juvenile,U Understand,3:51
22979,2000,Kandi,Don't Think I'm Not,3:50
22980,2000,"Keith, Toby",Country Comes To Tow...,3:39
22981,2000,"Keith, Toby",How Do You Like Me N...,3:29
22982,2000,Kelis,Caught Out There,4:09
22983,2000,Kenny G,Auld Lang Syne (The ...,7:50
22984,2000,Kid Rock,Only God Knows Why,5:27
22985,2000,"Kravitz, Lenny",I Belong To You,4:17
22986,2000,Kumbia Kings,U Don't Love Me,3:50
22987,2000,LFO,I Don't Wanna Kiss Y...,5:00
22988,2000,LFO,West Side Story,3:27
22989,2000,LL Cool J,Imagine That,4:00
22990,2000,"Larrieux, Amel",Get Up,4:02
22991,2000,"Lawrence, Tracy",Lessons Learned,2:55
22992,2000,"Levert, Gerald",Baby U Are,4:10
22993,2000,"Levert, Gerald",Mr. Too Damn Good,4:06
22994,2000,Lil Bow Wow,Bounce With Me,3:22
22995,2000,Lil Wayne,Tha Block Is Hot,4:13
22996,2000,Lil' Kim,How Many Licks?,3:50
22997,2000,Lil' Kim,No Matter What They ...,4:12
22998,2000,Lil' Mo,Ta Da,4:17
22999,2000,Lil' Zane,Callin' Me,3:43
23000,2000,Limp Bizkit,N 2 Gether Now,3:55
23001,2000,Limp Bizkit,Re-Arranged,4:08
23002,2000,Limp Bizkit,Rollin',4:04
23003,2000,Lonestar,Amazed,4:25
23004,2000,Lonestar,Smile,3:33
23005,2000,Lonestar,What About Now,3:30
23006,2000,"Lopez, Jennifer",Feelin' Good,4:28
23007,2000,"Loveless, Patty",That's The Kind Of M...,3:27
23008,2000,Lox,"Ryde or Die, Chick",3:56
23009,2000,Lucy Pearl,Dance Tonight,3:45
23010,2000,Ludacris,What's Your Fantasy,4:16
23011,2000,M2M,Don't Say You Love M...,3:41
23012,2000,M2M,Mirror Mirror,3:19
23013,2000,Madison Avenue,Don't Call Me Baby,3:44
23014,2000,Madonna,American Pie,4:30
23015,2000,Madonna,Music,3:45
23016,2000,"Martin, Ricky",Private Emotion,4:02
23017,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08
23018,2000,"Martin, Ricky",She Bangs,4:02
23019,2000,Mary Mary,Shackles (Praise You...,3:12
23020,2000,Master P,Souljas,3:33
23021,2000,"McBride, Martina",Love's The Only Hous...,5:13
23022,2000,"McBride, Martina",There You Are,3:26
23023,2000,"McEntire, Reba",I'll Be,4:23
23024,2000,"McEntire, Reba",What Do You Say,3:26
23025,2000,"McGraw, Tim",My Best Friend,4:33
23026,2000,"McGraw, Tim",My Next Thirty Years,3:37
23027,2000,"McGraw, Tim",Some Things Never Ch...,3:56
23028,2000,"McKnight, Brian",Stay Or Let It Go,4:32
23029,2000,"Messina, Jo Dee",Because You Love Me,3:50
23030,2000,"Messina, Jo Dee",That's The Way,3:17
23031,2000,Metallica,I Disappear,4:26
23032,2000,Metallica,No Leaf Clover (Live...,5:43
23033,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18
23034,2000,"Montgomery, John Michael",The Little Girl,3:52
23035,2000,"Moore, Chante",Straight Up,3:40
23036,2000,"Moore, Mandy",I Wanna Be With You,4:12
23037,2000,"Mumba, Samantha",Gotta Tell You,3:19
23038,2000,Musiq,Just Friends,4:02
23039,2000,Mya,Case Of The Ex (What...,3:50
23040,2000,Mya,The Best Of Me,4:12
23041,2000,Mystikal,Shake Ya Ass,4:46
23042,2000,N'Sync,Bye Bye Bye,3:15
23043,2000,N'Sync,It's Gonna Be Me,3:10
23044,2000,N'Sync,This I Promise You,4:23
23045,2000,Nas,You Owe Me,3:51
23046,2000,Nelly,(Hot S**t) Country G...,4:17
23047,2000,Next,Wifey,4:03
23048,2000,Nine Days,Absolutely (Story Of...,3:09
23049,2000,Nine Days,If I Am,4:18
23050,2000,No Doubt,Simple Kind Of Life,4:11
23051,2000,Nu Flavor,3 Little Words,3:54
23052,2000,"Offspring, The",Original Prankster,3:42
23053,2000,"Paisley, Brad",Me Neither,3:19
23054,2000,"Paisley, Brad",We Danced,3:45
23055,2000,Papa Roach,Last Resort,3:19
23056,2000,Pearl Jam,Nothing As It Seems,5:20
23057,2000,Pink,Most Girls,4:06
23058,2000,Pink,There U Go,3:23
23059,2000,"Price, Kelly",As We Lay,6:20
23060,2000,"Price, Kelly",Love Sets You Free,3:46
23061,2000,"Price, Kelly",You Should've Told M...,3:12
23062,2000,Profyle,Liar,3:57
23063,2000,Puff Daddy,Best Friend,5:33
23064,2000,Q-Tip,Breathe And Stop,4:06
23065,2000,R.E.M.,The Great Beyond,4:10
23066,2000,Rascal Flatts,Prayin' For Daylight,3:36
23067,2000,"Raye, Collin",Couldn't Last A Mome...,3:40
23068,2000,Red Hot Chili Peppers,Californication,5:21
23069,2000,Red Hot Chili Peppers,Otherside,4:13
23070,2000,"Rimes, LeAnn",Big Deal,3:03
23071,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33
23072,2000,"Rimes, LeAnn",I Need You,3:42
23073,2000,"Rogers, Kenny",Buy Me A Rose,3:46
23074,2000,Ruff Endz,No More,3:56
23075,2000,Sammie,I Like It,4:09
23076,2000,Santana,"Maria, Maria",4:18
23077,2000,Savage Garden,Crash And Burn,4:41
23078,2000,Savage Garden,I Knew I Loved You,4:07
23079,2000,SheDaisy,Deck The Halls,3:46
23080,2000,SheDaisy,I Will.. But,3:40
23081,2000,SheDaisy,This Woman Needs,3:20
23082,2000,"Sheist, Shade",Where I Wanna Be,4:16
23083,2000,Shyne,Bad Boyz,4:22
23084,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32
23085,2000,"Simpson, Jessica",Where You Are,3:51
23086,2000,Sisqo,Got To Get It,3:52
23087,2000,Sisqo,Incomplete,3:52
23088,2000,Sisqo,Thong Song,4:05
23089,2000,Sister Hazel,Change Your Mind,4:02
23090,2000,Smash Mouth,Then The Morning Com...,3:04
23091,2000,"Smith, Will",Freakin' It,3:58
23092,2000,Son By Four,A Puro Dolor (Purest...,3:30
23093,2000,Sonique,It Feels So Good,3:48
23094,2000,SoulDecision,Faded,3:25
23095,2000,"Spears, Britney",From The Bottom Of M...,4:30
23096,2000,"Spears, Britney",Lucky,3:23
23097,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
23098,2000,"Spencer, Tracie",Still In My Heart,4:11
23099,2000,Splender,I Think God Can Expl...,3:55
23100,2000,Sting,Desert Rose,3:52
23101,2000,Stone Temple Pilots,Sour Girl,4:16
23102,2000,"Stone, Angie",No More Rain (In Thi...,4:42
23103,2000,"Strait, George",Go On,3:48
23104,2000,"Strait, George",The Best Day,3:24
23105,2000,Sugar Ray,Falls Apart,4:15
23106,2000,TLC,Dear Lie,4:36
23107,2000,Tamar,If You Don't Wanna L...,4:02
23108,2000,Tamia,Can't Go For That,3:38
23109,2000,Third Eye Blind,Deep Inside Of You,4:10
23110,2000,Third Eye Blind,Never Let You Go,3:57
23111,2000,"Thomas, Carl",Emotional,4:31
23112,2000,"Thomas, Carl",I Wish,3:50
23113,2000,"Thomas, Carl",Summer Rain,4:57
23114,2000,"Tippin, Aaron",Kiss This,2:53
23115,2000,Train,Meet Virginia,3:55
23116,2000,Trick Daddy,Shut Up,4:17
23117,2000,Trina,Pull Over,2:58
23118,2000,"Tritt, Travis",Best Of Intentions,4:15
23119,2000,Tuesday,I Know,4:06
23120,2000,"Urban, Keith",Your Everything,4:10
23121,2000,Usher,Pop Ya Collar,3:36
23122,2000,"Vassar, Phil",Carlene,4:07
23123,2000,"Vassar, Phil",Just Another Day In ...,3:54
23124,2000,Vertical Horizon,Everything You Want,4:01
23125,2000,Vertical Horizon,You're A God,3:45
23126,2000,Vitamin C,Graduation (Friends ...,4:23
23127,2000,Vitamin C,The Itch,3:30
23128,2000,"Walker, Clay","Live, Laugh, Love",4:06
23129,2000,"Walker, Clay",The Chain Of Love,5:03
23130,2000,"Wallflowers, The",Sleepwalker,3:29
23131,2000,Westlife,Swear It Again,4:07
23132,2000,"Williams, Robbie",Angels,3:56
23133,2000,"Wills, Mark",Back At One,4:00
23134,2000,"Worley, Darryl",When You Need My Lov...,3:35
23135,2000,"Wright, Chely",It Was,3:51
23136,2000,Yankee Grey,Another Nine Minutes,3:10
23137,2000,"Yearwood, Trisha",Real Live Woman,3:55
23138,2000,Ying Yang Twins,Whistle While You Tw...,4:19
23139,2000,Zombie Nation,Kernkraft 400,3:30
23140,2000,matchbox twenty,Bent,4:12
23141,2000,2 Pac,Baby Don't Cry (Keep...,4:22
23142,2000,2Ge+her,The Hardest Part Of ...,3:15
23143,2000,3 Doors Down,Kryptonite,3:53
23144,2000,3 Doors Down,Loser,4:24
23145,2000,504 Boyz,Wobble Wobble,3:35
23146,2000,98^0,Give Me Just One Nig...,3:24
23147,2000,A*Teens,Dancing Queen,3:44
23148,2000,Aaliyah,I Don't Wanna,4:15
23149,2000,Aaliyah,Try Again,4:03
23150,2000,"Adams, Yolanda",Open My Heart,5:30
23151,2000,"Adkins, Trace",More,3:05
23152,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38
23153,2000,"Aguilera, Christina",I Turn To You,4:00
23154,2000,"Aguilera, Christina",What A Girl Wants,3:18
23155,2000,Alice Deejay,Better Off Alone,6:50
23156,2000,"Allan, Gary",Smoke Rings In The D...,4:18
23157,2000,Amber,Sexual,4:38
23158,2000,Anastacia,I'm Outta Love,4:01
23159,2000,"Anthony, Marc",My Baby You,3:59
23160,2000,"Anthony, Marc",You Sang To Me,3:50
23161,2000,Avant,My First Love,4:28
23162,2000,Avant,Separated,4:13
23163,2000,BBMak,Back Here,3:35
23164,2000,"Backstreet Boys, The",Shape Of My Heart,3:49
23165,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54
23166,2000,"Backstreet Boys, The",The One,3:46
23167,2000,"Badu, Erkyah",Bag Lady,5:03
23168,2000,Baha Men,Who Let The Dogs Out,3:17
23169,2000,Barenaked Ladies,Pinch Me,3:46
23170,2000,Beenie Man,Girls Dem Sugar,4:17
23171,2000,Before Dark,Monica,4:04
23172,2000,"Bega, Lou",Tricky Tricky ,3:23
23173,2000,Big Punisher,It's So Hard,3:25
23174,2000,Black Rob,Whoa!,4:04
23175,2000,"Black, Clint",Been There,5:28
23176,2000,Blaque,Bring It All To Me,3:46
23177,2000,"Blige, Mary J.",Deep Inside,5:26
23178,2000,"Blige, Mary J.",Give Me You,5:00
23179,2000,Blink-182,All The Small Things,2:52
